utility_id,name,state,rate,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,summer_starting_month,summer_ending_month,nox_rate,so2_rate,co2_rate,mercury_rate,percent_coal,percent_oil,percent_gas,percent_nuclear,percent_hydro,percent_biomass,percent_wind,percent_solar,percent_geothermal,percent_other,percent_unknown
11790,City of Mascoutah,IL,0.096170259,0.09407726,0.082964347,0.082172529,0.070448508,0.068228763,0.080120947,0.105699459,0.103654843,0.072949292,0.070673335,0.080557688,0.088453029,5,10,0.0029539,0.0078763,1.7939403,0.0000000363,75.60898,1.36359,3.47813,14.73339,2.4644,1.96514,0.07971,0,0,0.25507,0.25507
11793,City of Mason,TX,0.121055249,0.082104925,0.071676697,0.070626982,0.071338104,0.074016879,0.096441709,0.10596498,0.105653501,0.098729065,0.074703537,0.068468515,0.080275105,5,10,0.001348333333333,0.002597333333333,1.36504533333333,0.000000027866667,38.5784,0.3274,41.10646667,15.85426667,1.686966667,0.057833333,0.753666667,0.001066667,0.6616,0.868166667,0.868166667
11871,City of Mayfield Plant Board,KY,0.081535481,0.105407575,0.095137088,0.089107157,0.069737925,0.062614239,0.073213198,0.092868063,0.096311428,0.068035651,0.067012196,0.08016166,0.100393822,5,10,0.0026604,0.0085516,1.5842474,0.00000003754,69.77975,0.75838,7.20283,19.37884,1.25787,1.06599,0.02933,0,0,0.48329,0.48329
11965,City of McCleary,WA,0.064891576,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
12114,City of McGregor,IA,0.086879771,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
3633,City of McLaughlin,SD,0.070808664,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
12242,City of Meade,KS,0.115967829,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12292,City of Meadville,MO,0.111530695,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12265,City of Medford,WI,0.064839222,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
12294,City of Memphis,MO,0.133307317,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
12298,City of Menasha,WI,0.056957085,0.09407726,0.082964347,0.082172529,0.070448508,0.068228763,0.080120947,0.105699459,0.103654843,0.072949292,0.070673335,0.080557688,0.088453029,5,10,0.0029539,0.0078763,1.7939403,0.0000000363,75.60898,1.36359,3.47813,14.73339,2.4644,1.96514,0.07971,0,0,0.25507,0.25507
12302,City of Mendon,OH,0.074952899,0.105407575,0.095137088,0.089107157,0.069737925,0.062614239,0.073213198,0.092868063,0.096311428,0.068035651,0.067012196,0.08016166,0.100393822,5,10,0.0026604,0.0085516,1.5842474,0.00000003754,69.77975,0.75838,7.20283,19.37884,1.25787,1.06599,0.02933,0,0,0.48329,0.48329
12351,City of Mesa,AZ,0.103895108,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
12388,City of Metropolis,IL,0.079964959,0.09407726,0.082964347,0.082172529,0.070448508,0.068228763,0.080120947,0.105699459,0.103654843,0.072949292,0.070673335,0.080557688,0.088453029,5,10,0.0029539,0.0078763,1.7939403,0.0000000363,75.60898,1.36359,3.47813,14.73339,2.4644,1.96514,0.07971,0,0,0.25507,0.25507
12408,City of Miami,OK,0.063516068,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12532,City of Milan,TN,0.078798899,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
12540,City of Milford,DE,0.141717954,0.095268016,0.087438827,0.084120857,0.068513252,0.062597678,0.078752261,0.105656248,0.110290722,0.080980485,0.068399469,0.071608786,0.086373398,5,10,,,,,,,,,,,,,,,
12541,City of Milford,IA,0.065180772,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
12580,City of Miller,SD,0.050897258,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
12616,City of Milton,WA,0.066486202,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
12615,City of Milton-Freewater,OR,0.053143625,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
12625,City of Minden,LA,0.093606077,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12627,City of Mindenmines,MO,0.093444976,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12609,City of Minidoka,ID,0.06888,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
21533,City of Minneapolis,KS,0.086005149,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12674,City of Mishawaka,IN,0.065735701,0.105407575,0.095137088,0.089107157,0.069737925,0.062614239,0.073213198,0.092868063,0.096311428,0.068035651,0.067012196,0.08016166,0.100393822,5,10,0.0026604,0.0085516,1.5842474,0.00000003754,69.77975,0.75838,7.20283,19.37884,1.25787,1.06599,0.02933,0,0,0.48329,0.48329
12782,City of Monett,MO,0.073618852,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12789,City of Monmouth,OR,0.070288035,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
12797,City of Monroe,UT,0.072906228,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
12801,City of Monroe,NC,0.068401338,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
12802,City of Monroe City,MO,0.083847582,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
12838,City of Montezuma,KS,0.120969442,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12839,City of Montezuma,IA,0.076053541,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
12853,City of Monticello,KY,0.075818622,0.105407575,0.095137088,0.089107157,0.069737925,0.062614239,0.073213198,0.092868063,0.096311428,0.068035651,0.067012196,0.08016166,0.100393822,5,10,0.0026604,0.0085516,1.5842474,0.00000003754,69.77975,0.75838,7.20283,19.37884,1.25787,1.06599,0.02933,0,0,0.48329,0.48329
12851,City of Monticello,GA,0.099782966,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
12892,City of Mooreland,OK,0.094536003,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12894,City of Moorhead,MN,0.057307241,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
12900,City of Mora,MN,0.081685638,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
12909,City of Moran,KS,0.088308116,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12928,City of Morgan City,UT,0.096555486,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
12944,City of Morganton,NC,0.07069827,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
12896,City of Morrill,KS,0.10003873,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
12988,City of Morristown,TN,0.070668241,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
13025,City of Moulton,TX,0.139160689,0.082104925,0.071676697,0.070626982,0.071338104,0.074016879,0.096441709,0.10596498,0.105653501,0.098729065,0.074703537,0.068468515,0.080275105,5,10,0.001348333333333,0.002597333333333,1.36504533333333,0.000000027866667,38.5784,0.3274,41.10646667,15.85426667,1.686966667,0.057833333,0.753666667,0.001066667,0.6616,0.868166667,0.868166667
13029,City of Moundridge,KS,0.061599154,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
13033,City of Mount Dora,FL,0.11146796,0.066468883,0.055949656,0.053731728,0.055240414,0.065753803,0.078146328,0.083830993,0.089186638,0.082112097,0.069724031,0.057195049,0.24266038,5,10,0.002269,0.00362,1.327661,0.0000000091,26.4267,18.3471,36.484,15.4546,0.0117,1.9707,0,0,0,0.3356,0.3356
13040,City of Mount Vernon,MO,0.084465,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
13044,City of Mountain Iron,MN,0.082487541,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13048,City of Mountain Lake,MN,0.094324805,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13057,City of Mountain View,MO,0.059728976,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
13038,City of Mt Pleasant,IA,0.097707773,0.09407726,0.082964347,0.082172529,0.070448508,0.068228763,0.080120947,0.105699459,0.103654843,0.072949292,0.070673335,0.080557688,0.088453029,5,10,0.0029539,0.0078763,1.7939403,0.0000000363,75.60898,1.36359,3.47813,14.73339,2.4644,1.96514,0.07971,0,0,0.25507,0.25507
13037,City of Mt Pleasant,UT,0.106784027,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
13039,City of Mt Pleasant,TN,0.084292322,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
11206,City of Mulberry,KS,0.109166667,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
13095,City of Mulvane,KS,0.104180394,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
13119,City of Murfreesboro,TN,0.075360525,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
13137,City of Murray,UT,0.074173094,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
13138,City of Murray,KY,0.076634574,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
13144,City of Muscle Shoals,AL,0.083454172,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
13145,City of Muscoda,WI,0.074282983,0.09407726,0.082964347,0.082172529,0.070448508,0.068228763,0.080120947,0.105699459,0.103654843,0.072949292,0.070673335,0.080557688,0.088453029,5,10,0.0029539,0.0078763,1.7939403,0.0000000363,75.60898,1.36359,3.47813,14.73339,2.4644,1.96514,0.07971,0,0,0.25507,0.25507
11207,City of Muscotah,KS,0.105116796,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
13209,City of Napoleon,OH,0.083968092,0.105407575,0.095137088,0.089107157,0.069737925,0.062614239,0.073213198,0.092868063,0.096311428,0.068035651,0.067012196,0.08016166,0.100393822,5,10,0.0026604,0.0085516,1.5842474,0.00000003754,69.77975,0.75838,7.20283,19.37884,1.25787,1.06599,0.02933,0,0,0.48329,0.48329
13219,City of Nashwauk,MN,0.060895854,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13228,City of Natchitoches,LA,0.105321164,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
13334,City of Nebraska City,NE,0.06910551,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13149,City of Needles,CA,0.13745629,0.096163648,0.0861542,0.085470029,0.074253147,0.069881655,0.079667222,0.092471612,0.097593107,0.08187432,0.069971034,0.073819164,0.092680863,5,10,0.001954776119403,0.001396208955224,1.21806479104478,0.000000014301493,42.91960448,0.247558209,19.65172239,8.301813433,26.17973582,0.830508955,0.595576119,0.024722388,1.066658209,0.151310448,0.151310448
13352,City of Negaunee,MI,0.088946089,0.09407726,0.082964347,0.082172529,0.070448508,0.068228763,0.080120947,0.105699459,0.103654843,0.072949292,0.070673335,0.080557688,0.088453029,5,10,0.0029539,0.0078763,1.7939403,0.0000000363,75.60898,1.36359,3.47813,14.73339,2.4644,1.96514,0.07971,0,0,0.25507,0.25507
13233,City of Neligh,NE,0.079203989,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13375,City of Nelson,NE,0.076199766,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13380,City of Neodesha,KS,0.094941731,0.082688799,0.074993536,0.070941782,0.061496141,0.0694711,0.095891088,0.117946449,0.125705556,0.081853765,0.06494018,0.066790836,0.087280769,5,10,0.002850111111111,0.0045505,1.75063744444444,0.000000033061111,61.7864,0.845477778,24.53283333,7.905622222,2.807372222,1.258494444,0.521072222,0,0,0.255277778,0.255277778
13382,City of Neola,IA,0.064803818,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13412,City of New Albany,MS,0.080471555,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
13416,City of New Bern,NC,0.117187138,0.096249964,0.084094728,0.07902772,0.067954873,0.065115608,0.085212682,0.102486673,0.109855861,0.094399845,0.067065273,0.065874593,0.082662181,5,10,0.002234387096774,0.006530596774194,1.39321396774193,0.00000002508871,57.34335484,2.085295161,9.391101613,23.91533226,5.191730645,1.776287097,0.010587097,0,0,0.196154839,0.196154839
13418,City of New Braunfels,TX,0.084372523,0.082104925,0.071676697,0.070626982,0.071338104,0.074016879,0.096441709,0.10596498,0.105653501,0.098729065,0.074703537,0.068468515,0.080275105,5,10,0.001348333333333,0.002597333333333,1.36504533333333,0.000000027866667,38.5784,0.3274,41.10646667,15.85426667,1.686966667,0.057833333,0.753666667,0.001066667,0.6616,0.868166667,0.868166667
13444,City of New Hampton,IA,0.075236736,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
13448,City of New Holstein,WI,0.072000091,0.09407726,0.082964347,0.082172529,0.070448508,0.068228763,0.080120947,0.105699459,0.103654843,0.072949292,0.070673335,0.080557688,0.088453029,5,10,0.0029539,0.0078763,1.7939403,0.0000000363,75.60898,1.36359,3.47813,14.73339,2.4644,1.96514,0.07971,0,0,0.25507,0.25507
13466,City of New Lisbon,WI,0.058889096,0.097632015,0.092262085,0.088855827,0.074505978,0.065025152,0.073324618,0.089280534,0.092331325,0.072701757,0.070751701,0.083598444,0.099730563,5,10,0.0037916,0.00594192,1.81560636,0.000000042796,74.496968,0.64674,1.937384,15.9225,4.686548,0.951816,1.218908,0,0,0.136312,0.136312
